Date,Startup,Industry,Location,Investor,Type,Amount,YearMonth
2017-05-15,Zapty,Technology,Bangalore,IdeaSpring Capital,Seed Funding,500000.0,2017-05
2017-05-15,Vernacular.ai,Technology,Bangalore,Kstart Capital,Seed Funding,0.0,2017-05
2017-05-16,Niki.ai,Technology,Bangalore,SAP,Private Equity,0.0,2017-05
2017-05-16,Telr,Technology,Mumbai,Innovations East,Private Equity,3000000.0,2017-05
2017-05-16,Fynd,eCommerce,Mumbai,Rocketship,Private Equity,500000.0,2017-05
2017-05-17,Genie,Consumer Internet,Chennai,undisclosed investors,Seed Funding,250000.0,2017-05
2017-05-17,Paysense,Consumer Internet,Mumbai,Jungle Ventures,Private Equity,5300000.0,2017-05
2017-05-18,The Good Life,ECommerce,Mumbai,"Ayesha Takia Azmi, Abu Farhan Azmi",Seed Funding,1000000.0,2017-05
2017-05-18,PumpKart,eCommerce,Chandigarh,Dr. Ritesh Malik,Seed Funding,0.0,2017-05
2017-05-18,Paytm,ECommerce,Bangalore,SoftBank Group,Private Equity,1400000000.0,2017-05
2017-05-19,EzCred,Consumer Internet,Bangalore,"Dheeraj Pandey, Rajesh Yohannan, Akash Garg",Seed Funding,1000000.0,2017-05
2017-05-19,HealthSutra,Food & Beverage,Hyderabad,"Ankur Capital, Hyderabad Angels",Seed Funding,0.0,2017-05
2017-05-20,YepMe,eCommerce,New Delhi,Gokaldas Exports Ltd,Private Equity,0.0,2017-05
2017-05-22,Delhivery,Logistics,New Delhi,Fosun International,Private Equity,30000000.0,2017-05
2017-05-22,ZipGrid,Consumer Internet,Mumbai,"JLL, 1Crowd",Seed Funding,500000.0,2017-05
2017-05-23,TravelSpice,ECommerce,Hyderabad,Eagle10 Ventures,Seed Funding,0.0,2017-05
2017-05-23,Magicpin,Consumer Internet,Gurgaon,"Lightspeed Venture Partners, Vy Capital,",Private Equity,6600000.0,2017-05
2017-05-23,The Print,Consumer Internet,New Delhi,"Ratan Tata, Nandan Nilekani, Uday Kotak, Vijay Shekhar Sharma, Kiran Mazumdar-Shaw, Rajiv C Mody",Seed Funding,0.0,2017-05
2017-05-23,Box8,Consumer Internet,Mumbai,Trifecta Capital,Private Equity,1000000.0,2017-05
2017-05-24,GenNext Students,Consumer Internet,Mumbai,Undisclosed Investors,Seed Funding,580000.0,2017-05
2017-05-25,Aye Finance,Finance,Gurgaon,Blue Orchard,Private Equity,8000000.0,2017-05
2017-05-26,WhatsLoan,Consumer Internet,Bangalore,Lahiri Music\\xe2\\x80\\x99s family office,Seed Funding,0.0,2017-05
2017-05-29,Cube Consumer Services,Consumer Internet,Mumbai,,Seed Funding,0.0,2017-05
2017-05-29,Nivesh,Consumer Internet,Noida,"PV Sahad, Sandeep Shroff, Rahul Gupta",Seed Funding,0.0,2017-05
2017-05-29,Wowflux,Technology,New Delhi,Undisclosed Investors,Seed Funding,0.0,2017-05
2017-05-29,Collateral Medical,eCommerce,Mumbai,Carpediem Capital,Private Equity,3500000.0,2017-05
2017-05-30,Loadshare,Logistics,Bangalore,Matrix Partners,Seed Funding,0.0,2017-05
2017-05-30,SimpliLend,Consumer Internet,New Delhi,Undisclosed Investors,Seed Funding,0.0,2017-05
2017-05-30,Supr Daily,Consumer Internet,Mumbai,"Soma Capital, Great Oaks Ventures, 122 West Ventures",Private Equity,1500000.0,2017-05
2017-05-30,Swiggy,Consumer Internet,Bangalore,"Nasper, Accel India, SAIF Partners, Bessemer Venture Partners, Harmony Partners, Norwest Venture Partners",Private Equity,80000000.0,2017-05
2017-05-31,SastaSundar,eCommerce,Kolkata,Rohto Pharmaceutical,Private Equity,5000000.0,2017-05
2017-05-31,Magicpin,Consumer Internet,Gurgaon,"Lightspeed India Partners, Waterbridge Ventures",Private Equity,7000000.0,2017-05
2017-04-01,Cashe,Consumer Internet,Mumbai,"Mathew Cyriac, Florintree Advisors,",Private Equity,3800000.0,2017-04
2017-04-03,Eruditus,Education,Mumbai,Bertelsmann India,Private Equity,8200000.0,2017-04
2017-04-03,TestBook,Consumer Internet,Mumbai,Matrix Partners India,Private Equity,0.0,2017-04
2017-04-03,Healthcare at Home,Healthcare,Noida,Quadria Capital Advisors,Private Equity,40000000.0,2017-04
2017-04-03,Tyre Express,Technology,Mumbai,Rohitash Gupta,Seed Funding,0.0,2017-04
2017-04-03,SmartCoin,Consumer Internet,Bangalore,Unicorn India Ventures & Others,Private Equity,0.0,2017-04
2017-04-04,WayCool,Food & Beverage,Chennai,Aspada Investments,Private Equity,2700000.0,2017-04
2017-04-04,Perfios,Technology,Bangalore,Bessemer Venture Partners,Private Equity,6100000.0,2017-04
2017-04-04,Whatfix,Technology,Bangalore,"Stellaris Venture Partners, Helion Venture Partners, Powerhouse Ventures, Gokul Rajaram, Girish Mathrubootham, Aneesh Reddy, Vispi Daver",Private Equity,3690000.0,2017-04
2017-04-04,ElastiRun,Technology,Pune,"Kalaari Capital, Norwest Venture Partners",Private Equity,7000000.0,2017-04
2017-04-04,Trukky,Consumer Internet,Ahmedabad,"Keyur Joshi, Pavan Bakeri",Seed Funding,500000.0,2017-04
2017-04-04,Konsult App,Consumer Internet,New Delhi,"Koen Bouwers, Lomesh Agarwal, Jeroen Mensen, Pablo van den Bosch & Others",Seed Funding,500000.0,2017-04
2017-04-05,Credit Sudhaar,Consumer Internet,Mumbai,"Deepak Kulkarni, Sandeep Pangal",Seed Funding,0.0,2017-04
2017-04-05,Fingerlix,Consumer Internet,Mumbai,Zephyr Peacock India,Private Equity,3000000.0,2017-04
2017-04-05,DataWeave,Technology,Bangalore,"FreakOut Group, Blume Ventures, Herb Madan, WaterBridge Ventures",Private Equity,0.0,2017-04
2017-04-06,Medwell Ventures,Healthcare,Bangalore,"Mahindra Partners, Eight Roads Ventures, F-Prime Capital Partners",Private Equity,21000000.0,2017-04
2017-04-06,Mech Mocha,Consumer Internet,Bangalore,"Accel Partners, Shunwei Capital",Private Equity,5000000.0,2017-04
2017-04-07,Startup Buddy,Consumer Internet,Gurgaon,"YouWeCan Ventures,",Seed Funding,0.0,2017-04
2017-04-07,QorQI,Healthcare,Noida,Paytm,Seed Funding,0.0,2017-04
2017-04-07,Twenty Two Motors,Technology,Gurgaon,"Ishwar Singh,Farhaan Shabbir",Seed Funding,0.0,2017-04
2017-04-07,PharmEasy,eCommerce,Mumbai,"Bessemer Venture Partners, Orios Venture Partners, Trifecta Capital,",Private Equity,18000000.0,2017-04
2017-04-08,WonderChef,eCommerce,Mumbai,Labruyere Eberl\\xc3\\xa9,Private Equity,0.0,2017-04
2017-04-08,FastFox,Consumer Internet,Gurgaon,"Lightspeed India Partners, Blume Ventures, CyberAgent Ventures, GrowX Ventures, IMJ Investment Partners",Private Equity,4600000.0,2017-04
2017-04-10,Omnify,Technology,Bangalore,"Rajan Anandan, L.D Sharma, Saurabh Arora",Seed Funding,150000.0,2017-04
2017-04-10,Capital Float,Consumer Internet,Bangalore,Mahindra and Mahindra Financial Services,Private Equity,2300000.0,2017-04
2017-04-11,Ninjacart,eCommerce,Bangalore,"Accel Partners, Nandan Nilekani\\xe2\\x80\\x99s NRJN Trust, Mistletoe, Qualcomm Ventures, M&S Partners",Private Equity,5500000.0,2017-04
2017-04-11,MergerWare,Technology,Bangalore,Philippe Bouchet,Seed Funding,100000.0,2017-04
2017-04-11,Sports Flashes,Consumer Internet,New Delhi,"Sushil Kumar, Sandeep Singh",Seed Funding,0.0,2017-04
2017-04-12,Clovia,eCommerce,New Delhi,"Ivycap Ventures Advisors, Singularity Ventures and Ravi Dhariwal",Private Equity,4000000.0,2017-04
2017-04-12,Emiza,Logistics,Mumbai,"Mayfield, Nishant Rao, Dileep Nath",Private Equity,4500000.0,2017-04
2017-04-12,HackerEarth,Consumer Internet,Bangalore,"DHI Group Inc, Prime Venture Partners, Beenext, Beenos, Digital Garage, BizReach",Private Equity,4500000.0,2017-04
2017-04-12,Squadrun,Technology,Noida,"Blume Ventures, Contrarian Capital, 91springboard, Emergent Ventures, Abstract Ventures, Anthill Ventures, Axilor Ventures",Private Equity,2100000.0,2017-04
2017-04-12,Tinmen,Consumer Internet,Hyderabad,"MAPE Advisory Group, R Ramaraj, Corvus Ventures",Seed Funding,0.0,2017-04
2017-04-12,ScoutMyTrip,Consumer Internet,Mumbai,Z Nation Lab,Seed Funding,0.0,2017-04
2017-04-13,SafetyKart,eCommerce,Gurgaon,Redcliffe Capital,Private Equity,0.0,2017-04
2017-04-13,WeAreHolidays,Consumer Internet,Gurgaon,"Urrshila Kerkar,",Private Equity,7700000.0,2017-04
2017-04-14,Ola Cabs,Consumer Internet,Bangalore,SIMI Pacific Pte,Private Equity,260000000.0,2017-04
2017-04-15,Myly,Consumer Internet,Jaipur,mall Industries Development Bank of India (SIDBI),Seed Funding,310000.0,2017-04
2017-04-17,CrediHealth,Consumer Internet,Gurgaon,"Tolaram Inc, Mountain Pine Capital",Private Equity,1500000.0,2017-04
2017-04-17,Navia Life Care,Technology,New Delhi,Benori Ventures LLP,Seed Funding,0.0,2017-04
2017-04-17,Raw Pressery,Food & Beverages,Mumbai,Jacqueline Fernandez,Seed Funding,0.0,2017-04
2017-04-17,Snackible,Food & Beverages,Mumbai,"Nibhrant Shah, Anandbir Singh, Anirudh Sheth, Pratik Singhi, Vikram Mehta, Murali Nair",Seed Funding,175000.0,2017-04
2017-04-17,Be U Salons,Consumer Internet,New Delhi,"Gaurav Kachru, Sundeep Singh Sahni, Jatin Aneja, Arun Malhotra",Seed Funding,620000.0,2017-04
2017-04-17,Simulanis,Consumer Internet,New Delhi,Village Capital,Seed Funding,0.0,2017-04
2017-04-17,LendingKart,Consumer Internet,Ahmedabad,Anicut Capital,Private Equity,4650000.0,2017-04
2017-04-18,Innefu Security Consulting,Technology,New Delhi,IndiaNivesh Venture Capital Fund,Private Equity,2000000.0,2017-04
2017-04-18,Whodat,Technology,Bangalore,Ideaspring Capital,Private Equity,600000.0,2017-04
2017-04-18,Absentia VR,Technology,Bangalore,Exfinity Venture Partners,Private Equity,1250000.0,2017-04
2017-04-19,IOTrek,Technology,New Delhi,Undisclosed Investor,Seed Funding,155000.0,2017-04
2017-04-20,HolaChef,Consumer Internet,Mumbai,"SIDBI Venture Capital Ltd, Kalaari Capital",Private Equity,3000000.0,2017-04
2017-04-20,Wooplr,eCommerce,Bangalore,Ankit Nagori,Private Equity,0.0,2017-04
2017-04-21,Video Ken,Consumer Internet,Bangalore,"Ravi Garikipati, Surot Chatterjee, Ashish Agrawal, LG Chandrasekhar, Sashi Reddi",Seed Funding,1000000.0,2017-04
2017-04-24,Faasos,Food & Beverage,Pune,"Ligthbox Ventures II, Lightbox Expansion Fund, Sequoia Capital India, RuNet South Asia, RB Investments",Private Equity,6300000.0,2017-04
2017-04-24,Oyo Rooms,Consumer Internet,Gurgaon,"SoftBank Vision Fund, Lightspeed Venture Partners, Sequoia Capital India Advisors, Greenoaks Capital Partners",Private Equity,250000000.0,2017-04
2017-04-24,Toppr,Consumer Internet,Mumbai,WGG International,Private Equity,3200000.0,2017-04
2017-04-24,Niramai,Healthcare,Bangalore,"pi Ventures, Axilor Ventures, 500 Startups, Binny Bansal",Seed Funding,0.0,2017-04
2017-04-25,The Office Pass,Consumer Internet,Gurgaon,"Arun Tadanki, Aditya Verma",Seed Funding,245000.0,2017-04
2017-04-25,UrbanClap,Consumer Internet,Gurgaon,Trifecta Capital,Private Equity,3100000.0,2017-04
2017-04-26,Awfis,Consumer Internet,Mumbai,Sequoia India,Private Equity,20000000.0,2017-04
2017-04-26,Myra,Consumer Internet,Bangalore,"Times Internet,Matrix Partners",Private Equity,0.0,2017-04
2017-04-26,Flytxt,Technology,Mumbai,DAH Beteiligungs GmbH,Private Equity,11000000.0,2017-04
2017-04-26,Howdy Ventures,Consumer Internet,Chennai,S. Xavier Britto,Seed Funding,1500000.0,2017-04
2017-04-26,StalkBuyLove,eCommerce,New Delhi,Trifecta Capital,Private Equity,1000000.0,2017-04
2017-04-26,ZipGo,Consumer Internet,Bangalore,"Orios Ventures Partners, Team Builder Ventures, Omidyar Networks",Private Equity,0.0,2017-04
2017-04-27,Scootsy,Consumer Internet,Mumbai,"Agnus Capital, Khattar Holdings",Private Equity,3600000.0,2017-04
2017-04-27,Autobix,Technology,Pune,GardX International,Seed Funding,0.0,2017-04
2017-04-27,eShiksha,Technology,Jaipur,Cross Border Angels & Experts,Seed Funding,0.0,2017-04
2017-04-27,iNurture,Consumer Internet,Bangalore,BlackSoil Capital Pvt. Ltd,Private Equity,1500000.0,2017-04
2017-04-28,Sepalika,Consumer Internet,New Delhi,Accel Partners,Seed Funding,750000.0,2017-04
2017-04-28,Mintwalk,Consumer Internet,Mumbai,Poshika Financial Ecosystem,Seed Funding,0.0,2017-04
2017-04-29,Qriyo,Consumer Internet,Jaipur,NB Ventures,Private Equity,0.0,2017-04
2017-03-01,Ola,Consumer Internet,Bangalore,SoftBank Group Corp,Private Equity,330000000.0,2017-03
2017-03-01,Belong,Consumer Internet,Bangalore,Sequoia Capital India,Private Equity,10000000.0,2017-03
2017-03-01,Seenit,Consumer Internet,Kolkata,"Calcutta Angels Network (CAN), Augment Ventures",Seed Funding,0.0,2017-03
2017-03-01,Paalak,ECommerce,New Delhi,"Vishwadeep Bajaj, Harsh Kundra, Nandkumar Rane, LN Buddharaju, Anupam Tyagi",Seed Funding,0.0,2017-03
2017-03-02,Celes Care,Consumer Internet,Hyderabad,"Ventureast, Endiya Partners, Eight Roads Ventures, F-Prime Capital Partners",Private Equity,1500000.0,2017-03
2017-03-02,Karomi,Technology,Chennai,Ideaspring Capital,Seed Funding,500000.0,2017-03
2017-03-02,Red Carpet,Consumer Internet,Gurgaon,Lightspeed Venture Partners,Private Equity,2500000.0,2017-03
2017-03-02,Kreate Konnect,Technology,Vadodara,Langoor,Seed Funding,0.0,2017-03
2017-03-02,CreditMantri,Consumer Internet,Chennai,Quona Capital,Private Equity,7600000.0,2017-03
2017-03-03,Lets Endorse,Consumer Internet,Bangalore,"Chandigarh Angels Network, Social Alpha and other unnamed angel investors",Seed Funding,0.0,2017-03
2017-03-03,Tydy,Technology,Bangalore,"Bhupen Shah, Jayesh Parekh, Sanjay Sathe",Seed Funding,275000.0,2017-03
2017-03-03,Nactus,Consumer Internet,Jaipur,"Sandeep Aggarwal, Gautam Chhaochharia, R Balachandar",Seed Funding,0.0,2017-03
2017-03-03,Oho Shop,Technology,Ahmedabad,"Bennett, Coleman and Company Ltd",Private Equity,6700000.0,2017-03
2017-03-03,Emojifi,Consumer Internet,Hyderabad,Undisclosed angel investors,Seed Funding,0.0,2017-03
2017-03-03,Paytm Marketplace,ECommerce,Bangalore,Alibaba,Private Equity,200000000.0,2017-03
2017-03-04,iGenetics,Healthcare,Mumbai,CDC Group Plc,Private Equity,19500000.0,2017-03
2017-03-06,Juno Clinic,Consumer Internet,Mumbai,Atul Nishar,Seed Funding,1200000.0,2017-03
2017-03-06,Summerlabel,Consumer Internet,Gurgaon,"Aneesh Seth, Tushar Mittal",Seed Funding,150000.0,2017-03
2017-03-06,PickMe,Consumer Internet,Mumbai,SIDBI Venture Capital Fund,Private Equity,1790000.0,2017-03
2017-03-07,Agrostar,Technology,Pune,Accel Partners,Private Equity,10000000.0,2017-03
2017-03-07,Zapr,Technology,Bangalore,Star India Pvt Ltd,Private Equity,10000000.0,2017-03
2017-03-07,Data Resolve,Technology,Noida,IDFC Parampara Early Stage Opportunities Fund,Private Equity,1000000.0,2017-03
2017-03-07,Book Servicing,Consumer Internet,New Delhi,National Science and Technology Entrepreneurship Development Board,Seed Funding,30000.0,2017-03
2017-03-07,Blowhorn,Consumer Internet,Bangalore,"IDG Ventures India, Michael & Susan Dell Foundation, Draper Associates, Unitus Seed Fund",Private Equity,3650000.0,2017-03
2017-03-08,Rivigo,Logistics,Gurgaon,Private Sector Banks (Debt Funding),Private Equity,15000000.0,2017-03
2017-03-08,PipeCandy,Technology,Chennai,"IDG ventures, Axilor Ventures, Emergent Ventures, Indian Angel Network",Seed Funding,1100000.0,2017-03
2017-03-08,Supr Daily,Consumer Internet,Mumbai,Y Combinator,Seed Funding,120000.0,2017-03
2017-03-08,Parentune,Consumer Internet,Gurgaon,"Kae Capital, SEGNEL Ventures",Private Equity,0.0,2017-03
2017-03-09,AppBrowzer,Consumer Internet,Bangalore,Deepak Gurnani,Seed Funding,500000.0,2017-03
2017-03-09,MagicBricks,Consumer Internet,Mumbai,Times Internet Ltd,Private Equity,4500000.0,2017-03
2017-03-10,PeeBuddy,Healthcare,New Delhi,Indian Angel Network,Seed Funding,443000.0,2017-03
2017-03-10,iOrderFresh,ECommerce,New Delhi,Singapore Angel Network,Seed Funding,0.0,2017-03
2017-03-10,Lavelle Networks,Technology,Bangalore,Ideaspring Capital,Seed Funding,600000.0,2017-03
2017-03-10,PropertyShare,Consumer Internet,Bangalore,"Asuka, Pravega Ventures, BEENEXT",Seed Funding,0.0,2017-03
2017-03-14,MyDermacy,Consumer Internet,New Delhi,Cyber Carrier,Private Equity,0.0,2017-03
2017-03-15,LatestOne,eCommerce,Hyderabad,"Florintree, Mathew Cyriac, Chidambaram Palaniappan, Bharat Sheth",Private Equity,3350000.0,2017-03
2017-03-15,Frapperz,Consumer Internet,Kolkata,Undisclosed Investor,Seed Funding,100000.0,2017-03
2017-03-16,mPaani,Consumer Internet,Mumbai,"IDG Ventures, Blume Ventures, Saha Fund,",Private Equity,1350000.0,2017-03
2017-03-16,ShilpMIS,Technology,Surat,"Puneet Gupta, Nimitt Desai & Others",Seed Funding,0.0,2017-03
2017-03-16,POPxo,Consumer Internet,New Delhi,"GREE Ventures, Kalaari Capital and IDG Ventures India, Summit Media, Atul Goel, and Gurpreet Singh",Private Equity,3100000.0,2017-03
2017-03-16,Fitso,Consumer Internet,Gurgaon,"Sujeet Kumar, Bhupender Singh, Yashish Dhaiya",Seed Funding,200000.0,2017-03
2017-03-17,FarMart,Technology,Gurgaon,Indian Angel Network,Seed Funding,0.0,2017-03
2017-03-21,Flipkart,eCommerce,Bangalore,"Microsoft, eBay, Tencent Holdings",Private Equity,1400000000.0,2017-03
2017-03-21,Airpay,Technology,Mumbai,"Kalaari Capital, Rakesh and Rajesh Jhunjhunwala",Private Equity,3670000.0,2017-03
2017-03-21,MyGlamm,Consumer Internet,Mumbai,L\\xe2\\x80\\x99Occitane,Private Equity,5300000.0,2017-03
2017-03-22,The Mons Co.,eCommerce,New Delhi,"Shripad Nadkarni, Nandu Nandkishore",Seed Funding,0.0,2017-03
2017-03-22,Haqdarshak,Consumer Internet,Bangalore,"Ravi Saxena, Sandeep Raju,",Seed Funding,191000.0,2017-03
2017-03-23,Ixigo,Consumer Internet,Gurgaon,"Sequoia Capital, Kinzon Capital",Private Equity,15000000.0,2017-03
2017-03-23,Markets and Markets,Technology,Pune,"FTV Capital, Zodius Capital",Private Equity,56000000.0,2017-03
2017-03-24,Bizom,Technology,Bangalore,Ojas Ventures,Seed Funding,382000.0,2017-03
2017-03-24,BabyonBoard,Consumer Internet,Bangalore,"Mahavir Sharma, Vishal Jain, Rohit Sethi, Gaurav Luniya",Seed Funding,0.0,2017-03
2017-03-24,Delhivery,Technology,New Delhi,"Carlyle Group, Tiger Global",Private Equity,100000000.0,2017-03
2017-03-27,Sport Flashes,Consumer Internet,New Delhi,"Vikas Bajaj, Amit Kharbanda,",Seed Funding,0.0,2017-03
2017-03-28,Fynd,ECommerce,Mumbai,Venture Catalysts,Private Equity,500000.0,2017-03
2017-03-28,Wigzo,Technology,New Delhi,3one4 capital,Private Equity,0.0,2017-03
2017-03-28,DoneThing,Consumer Internet,Gurgaon,Brand Capital,Private Equity,300000.0,2017-03
2017-03-29,Zapyle,ECommerce,Bangalore,Undisclosed Investors,Seed Funding,0.0,2017-03
2017-03-29,Ithaka,Consumer Internet,Mumbai,"Ankit Gupta, Puneet Motihar",Seed Funding,325000.0,2017-03
2017-03-29,perpule,eCommerce,Bangalore,KStart Capital,Seed Funding,650000.0,2017-03
2017-03-29,Byju\\xe2\\x80\\x99s,Consumer Internet,Bangalore,Verlinvest,Private Equity,0.0,2017-03
2017-03-29,Licious,ECommerce,Bangalore,"Mayfield India, 3one4 Capital, Sistema Asia Fund, Neoplux Technology Fund",Private Equity,10000000.0,2017-03
2017-03-29,Medinfi,Consumer Internet,Bangalore,"Vinod Martin, Hemant Kaul, Prof. Ram Kumar Kakani & Others",Seed Funding,50000.0,2017-03
2017-03-30,Indus OS,Technology,Mumbai,"JSW Ventures, VenturEast",Private Equity,0.0,2017-03
2017-03-30,Emflux Motors,Technology,Bangalore,"Meher Roy, Nikhil Arora, Meet Kanodia, Krit Sankalp, Nitish Singh, Risabh Gupta",Seed Funding,0.0,2017-03
2017-03-30,Klinic App,Consumer Internet,Gurgaon,Om Chaudhry,Seed Funding,0.0,2017-03
2017-03-31,Jhakaas,Consumer Internet,Mumbai,"Malini Patel, Stelcore Management Services, Anjani Prasad",Seed Funding,155000.0,2017-03
2017-03-31,Oriano Solar,Technology,Mumbai,Samridhi Fund,Private Equity,3000000.0,2017-03
2017-03-31,BigBasket,ECommerce,Bangalore,Trifecta Capital,Private Equity,7000000.0,2017-03
2017-03-31,Rooter,Consumer Internet,New Delhi,Intex Technologies,Private Equity,0.0,2017-03
2017-03-31,FalconBrick,Technology,Bangalore,"Satveer Thakral, LetsVenture, Mumbai Angels",Seed Funding,0.0,2017-03
2017-03-31,Icertis,Technology,Pune,"B Capital Group, Ignition Partners, Greycroft, e.ventures,\\xc2\\xa0 Eight Roads Ventures",Private Equity,25000000.0,2017-03
2017-02-02,Clodura,Technology,Pune,Undisclosed Investors,Seed Funding,0.0,2017-02
2017-02-03,Stockroom.io,Consumer Internet,Hyderabad,"Satya D Sinha, Gyanendra Singh",Seed Funding,0.0,2017-02
2017-02-06,Capital Float,Consumer Internet,Bangalore,IFMR Capital Finance,Private Equity,2500000.0,2017-02
2017-02-06,iManageMyHotel,Technology,Kolkata,Jaarvis Accelerator,Seed Funding,0.0,2017-02
2017-02-07,Inner Hour,Consumer Internet,Mumbai,"Batlivala & Karani Securities, Venture Works",Seed Funding,450000.0,2017-02
2017-02-07,Travel Triangle,Consumer Internet,Noida,"RB Investments, SAIF Partners, Bessemer Venture Partners",Private Equity,10000000.0,2017-02
2017-02-08,Wandertrails,Consumer Internet,Bangalore,Earlsfield Capital,Seed Funding,1000000.0,2017-02
2017-02-08,Zenatix,Technology,Gurgaon,"pi Ventures, Blume Ventures",Private Equity,1200000.0,2017-02
2017-02-08,Cartrade,Consumer Internet,Mumbai,Temasek Holdings,Private Equity,55000000.0,2017-02
2017-02-08,MindYourFleet,Technology,Noida,"Japan Vyas, Tarun Adlakha",Seed Funding,0.0,2017-02
